OBJECTID,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC,VICTIM_COUNT,x,y
220277,202281732,202281732240400,2404,0,theft-of-motor-vehicle,auto-theft,2/17/2022 5:30:00 AM,2/17/2022 6:15:00 AM,2/17/2022 6:15:00 AM,8405 E HAMPDEN AVE,0,0,-104.89362037,39.65367351,3,323,hampden,1,0,1,3170736.00019241,1663548.99991429
220278,202110870,202110870240400,2404,0,theft-of-motor-vehicle,auto-theft,1/6/2021 6:30:00 AM,1/6/2021 5:00:00 PM,1/6/2021 6:11:00 PM,2600 BLK WELTON ST,0,0,-104.97868869,39.75410131,2,211,five-points,1,0,1,3146574.00036249,1699981.99993289
220279,2020538699,2020538699240400,2404,0,theft-of-motor-vehicle,auto-theft,9/6/2020 1:48:00 AM,,9/6/2020 8:34:00 AM,14283 E 51ST AVE,0,0,-104.82415701,39.78769714,5,521,montbello,1,0,1,3189930.99996188,1712506.00020466
220280,2020565890,2020565890240400,2404,0,theft-of-motor-vehicle,auto-theft,9/19/2020 12:00:00 AM,9/20/2020 12:00:00 AM,9/20/2020 4:23:00 PM,9154 E 37TH AVE,0,0,-104.88013005,39.76727846,5,512,central-park,1,0,1,3174252.00001945,1704956.00029811
220281,2022294780,2022294780240400,2404,0,theft-of-motor-vehicle,auto-theft,6/10/2022 5:00:00 PM,6/11/2022 2:33:00 AM,6/11/2022 2:48:00 AM,8200 E SMITH RD,0,0,-104.89172673,39.77018853,5,512,central-park,1,0,1,3170985.00040869,1705994.00008808
220282,2021687128,2021687128240400,2404,0,theft-of-motor-vehicle,auto-theft,11/24/2021 4:30:00 PM,11/29/2021 6:00:00 AM,12/6/2021 2:41:00 PM,4230 N BROADWAY ST,0,0,-104.98740785,39.77429793,1,112,globeville,1,0,1,3144081.0003599,1707325.00008605
220283,2019761627,2019761627240400,2404,0,theft-of-motor-vehicle,auto-theft,10/1/2019 8:00:00 AM,12/2/2019 8:00:00 AM,12/2/2019 6:13:00 PM,1200 BLK N OGDEN ST,0,0,-104.97511063,39.7365267,6,623,capitol-hill,1,0,1,3147617.00024063,1693586.00032762
220284,2019343637,2019343637240400,2404,0,theft-of-motor-vehicle,auto-theft,6/1/2019 6:00:00 PM,6/2/2019 9:00:00 AM,6/2/2019 9:52:00 AM,1100 BLK S KALAMATH ST,0,0,-105.00000259,39.69542282,4,422,ruby-hill,1,0,1,3140699.0000863,1678574.0003358
220285,2022419635,2022419635240400,2404,0,theft-of-motor-vehicle,auto-theft,8/15/2022 9:00:00 AM,8/16/2022 6:00:00 AM,8/16/2022 12:29:00 PM,400 BLK S RALEIGH ST,0,0,-105.04236099,39.70821542,4,412,westwood,1,0,1,3128755.99995469,1683170.99999707
220286,2022412606,2022412606240400,2404,0,theft-of-motor-vehicle,auto-theft,8/2/2022 11:00:00 PM,8/3/2022 7:00:00 AM,8/12/2022 1:56:00 PM,2795 N SPEER BLVD,0,0,-105.01890978,39.75637545,1,121,jefferson-park,1,0,1,3135261.00026084,1700747.99950225
