OBJECTID,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC,VICTIM_COUNT,x,y
120277,20206007742,20206007742220400,2204,0,burglary-residence-no-force,burglary,6/24/2020 9:00:00 AM,6/24/2020 10:10:00 AM,6/24/2020 10:26:00 AM,1166 N VINE ST,0,0,-104.96190064,39.73470182,6,622,cheesman-park,1,0,1,3151335.99996873,1692942.99943325
120278,2021636974,2021636974220400,2204,0,burglary-residence-no-force,burglary,10/4/2021 5:00:00 PM,11/9/2021 10:48:00 AM,11/9/2021 10:48:00 AM,3999 N COLORADO BLVD,0,0,-104.94142085,39.77251844,2,212,clayton,1,0,1,3157010.99973965,1706753.00009242
120279,2020750374,2020750374220400,2204,0,burglary-residence-no-force,burglary,12/26/2020 10:00:00 PM,12/28/2020 10:00:00 AM,12/28/2020 5:50:00 PM,1865 LARIMER ST,0,0,-104.99466816,39.75173048,6,612,union-station,1,0,1,3142085.9998282,1699092.99999896
120280,2022360305,2022360305220400,2204,0,burglary-residence-no-force,burglary,7/15/2022 4:00:00 AM,7/15/2022 4:10:00 AM,7/15/2022 7:42:00 PM,2450 E 5TH AVE,0,0,-104.95776381,39.72386367,3,311,cherry-creek,1,0,1,3152522.99958601,1689001.99997269
120281,2019694547,2019694547220400,2204,0,burglary-residence-no-force,burglary,10/16/2019 10:30:00 PM,10/17/2019 9:00:00 AM,10/31/2019 2:04:00 PM,464 N MADISON ST,0,0,-104.94582643,39.72375862,3,311,cherry-creek,1,0,1,3155881.00031289,1688983.99980167
120282,2019409914,2019409914220400,2204,0,burglary-residence-no-force,burglary,7/1/2019 9:30:00 AM,,7/1/2019 1:28:00 PM,2855 N ASH ST,0,0,-104.93862053,39.75747213,2,221,north-park-hill,1,0,1,3157832.00019143,1701276.99951392
120283,2019278237,2019278237220400,2204,0,burglary-residence-no-force,burglary,5/4/2019 4:30:00 AM,5/4/2019 4:30:00 AM,5/4/2019 6:12:00 AM,3320 S KENTON ST,0,0,-104.85802185,39.65840415,3,323,kennedy,1,0,1,3180746.99998302,1665341.00031862
120284,2021672756,2021672756220400,2204,0,burglary-residence-no-force,burglary,11/24/2021 8:00:00 PM,11/29/2021 12:00:00 AM,11/29/2021 12:54:00 AM,2905 N INCA ST,0,0,-104.99869453,39.75864651,6,612,five-points,1,0,1,3140939.99990922,1701606.00000706
120285,2021188528,2021188528220400,2204,0,burglary-residence-no-force,burglary,4/3/2021 4:30:00 AM,4/3/2021 12:10:00 PM,4/3/2021 12:10:00 PM,840 N WASHINGTON ST,0,0,-104.97842443,39.72985943,6,623,capitol-hill,1,0,1,3146699.00005571,1691152.00006763
120286,2022497804,2022497804220400,2204,0,burglary-residence-no-force,burglary,9/25/2022 8:00:00 PM,9/26/2022 4:00:00 PM,9/26/2022 4:01:00 PM,551 S VINE ST,0,0,-104.9631829,39.70653824,3,312,washington-park,1,0,1,3151036.00020204,1682682.00024431
120287,2021614573,2021614573220400,2204,0,burglary-residence-no-force,burglary,9/23/2021 6:00:00 PM,10/28/2021 9:10:00 AM,10/28/2021 9:15:00 AM,1601 W 40TH AVE,0,0,-105.00570054,39.77191917,1,112,sunnyside,1,0,1,3138943.99999014,1706429.9999683
120288,2021380880,2021380880220400,2204,0,burglary-residence-no-force,burglary,7/2/2021 9:50:00 AM,7/4/2021 4:00:00 PM,7/4/2021 9:09:00 PM,3405 W 32ND AVE,0,0,-105.0326174,39.76228079,1,113,west-highland,1,0,1,3131395.99978186,1702878.99984148
120289,2022131474,2022131474220400,2204,0,burglary-residence-no-force,burglary,3/16/2022 3:00:00 PM,3/16/2022 8:56:00 PM,3/16/2022 9:53:00 PM,1544 S CLAY ST,0,0,-105.02002018,39.68872806,4,422,ruby-hill,1,0,1,3135078.99994695,1676104.99996744
120290,2021569526,2021569526220400,2204,0,burglary-residence-no-force,burglary,10/4/2021 2:00:00 AM,10/4/2021 4:00:00 AM,10/4/2021 12:31:00 PM,2354 S BROADWAY ST,0,0,-104.98718557,39.67386078,3,313,rosedale,1,0,1,3144349.99999793,1670739.99948207
120291,2020644333,2020644333220400,2204,0,burglary-residence-no-force,burglary,10/28/2020 11:00:00 AM,10/29/2020 10:00:00 AM,10/30/2020 3:14:00 PM,4437 N TENNYSON ST,0,0,-105.04410552,39.77724341,1,111,berkeley,1,0,1,3128138.99985768,1708313.00012905
120292,202114268,202114268220400,2204,0,burglary-residence-no-force,burglary,12/16/2020 5:00:00 PM,1/5/2021 1:00:00 PM,1/8/2021 10:01:00 AM,909 N BANNOCK ST,0,0,-104.99075283,39.73061074,6,611,civic-center,1,0,1,3143230.00005083,1691406.0003535
120293,2021530406,2021530406220400,2204,0,burglary-residence-no-force,burglary,9/14/2021 4:20:00 PM,9/14/2021 4:20:00 PM,9/14/2021 8:57:00 PM,2936 N GAYLORD ST,0,0,-104.96064384,39.75895872,2,211,whittier,1,0,1,3151636.99976659,1701780.99989384
120294,2022436695,2022436695220400,2204,0,burglary-residence-no-force,burglary,7/24/2022 5:00:00 PM,7/25/2022 8:00:00 AM,8/25/2022 12:51:00 PM,990 W 41ST AVE,0,0,-104.99871352,39.77290536,1,112,sunnyside,1,0,1,3140905.99995386,1706799.99983891
