OBJECTID,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC,VICTIM_COUNT,x,y
40000,20205001671,20205001671361200,3612,0,sex-off-fail-to-register,all-other-crimes,4/7/2020 8:00:00 AM,,5/5/2020 10:56:00 PM,1331 N CHEROKEE ST,0,0,-104.99231255,39.73715398,6,611,civic-center,1,0,1,3142777.99991071,1693787.00016638
40001,20205002363,20205002363361200,3612,0,sex-off-fail-to-register,all-other-crimes,5/15/2020 4:00:00 PM,,6/24/2020 2:00:00 PM,1331 N CHEROKEE ST,0,0,-104.99231255,39.73715398,6,611,civic-center,1,0,1,3142777.99991071,1693787.00016638
40002,20225001434,20225001434361200,3612,0,sex-off-fail-to-register,all-other-crimes,4/11/2022 4:00:00 PM,,4/26/2022 9:52:00 AM,1331 N CHEROKEE ST,0,0,-104.99231255,39.73715398,6,611,civic-center,1,0,1,3142777.99991071,1693787.00016638
40003,20195004089,20195004089361200,3612,0,sex-off-fail-to-register,all-other-crimes,9/2/2019 4:00:00 PM,,10/9/2019 11:50:00 AM,1331 N CHEROKEE ST,0,0,-104.99231255,39.73715398,6,611,civic-center,1,0,1,3142777.99991071,1693787.00016638
40004,20215004455,20215004455361200,3612,0,sex-off-fail-to-register,all-other-crimes,9/16/2021 4:00:00 PM,,11/22/2021 10:15:00 AM,1331 N CHEROKEE ST,0,0,-104.99231611,39.73715399,6,611,civic-center,1,0,1,3142777.00011042,1693787.00004316
40005,20195003162,20195003162361200,3612,0,sex-off-fail-to-register,all-other-crimes,7/7/2019 4:00:00 PM,,8/12/2019 12:41:00 PM,1331 N CHEROKEE ST,0,0,-104.99231255,39.73715398,6,611,civic-center,1,0,1,3142777.99991071,1693787.00016638
40006,20195003578,20195003578361200,3612,0,sex-off-fail-to-register,all-other-crimes,1/8/2019 8:00:00 AM,,9/7/2019 2:21:00 AM,1331 N CHEROKEE ST,0,0,-104.99231255,39.73715398,6,611,civic-center,1,0,1,3142777.99991071,1693787.00016638
40007,20215000191,20215000191361200,3612,0,sex-off-fail-to-register,all-other-crimes,11/12/2020 8:00:00 AM,,1/13/2021 11:20:00 AM,1331 N CHEROKEE ST,0,0,-104.99231611,39.73715399,6,611,civic-center,1,0,1,3142777.00011042,1693787.00004316
40008,20195002239,20195002239361200,3612,0,sex-off-fail-to-register,all-other-crimes,5/10/2019 8:00:00 AM,,6/6/2019 12:38:00 AM,1331 N CHEROKEE ST,0,0,-104.99231255,39.73715398,6,611,civic-center,1,0,1,3142777.99991071,1693787.00016638
40009,20225000894,20225000894361200,3612,0,sex-off-fail-to-register,all-other-crimes,2/16/2022 8:00:00 AM,,3/16/2022 4:28:00 PM,1331 N CHEROKEE ST,0,0,-104.99231611,39.73715399,6,611,civic-center,1,0,1,3142777.00011042,1693787.00004316
40010,20225001643,20225001643361200,3612,0,sex-off-fail-to-register,all-other-crimes,4/16/2022 4:00:00 PM,,5/10/2022 9:38:00 AM,1331 N CHEROKEE ST,0,0,-104.99231255,39.73715398,6,611,civic-center,1,0,1,3142777.99991071,1693787.00016638
40011,20195003848,20195003848361200,3612,0,sex-off-fail-to-register,all-other-crimes,9/9/2019 4:00:00 PM,,9/25/2019 10:14:00 AM,1331 N CHEROKEE ST,0,0,-104.99231255,39.73715398,6,611,civic-center,1,0,1,3142777.99991071,1693787.00016638
40012,20205000639,20205000639361200,3612,0,sex-off-fail-to-register,all-other-crimes,2/7/2020 4:00:00 PM,,2/12/2020 12:53:00 PM,1331 N CHEROKEE ST,0,0,-104.99231255,39.73715398,6,611,civic-center,1,0,1,3142777.99991071,1693787.00016638
40013,20195003477,20195003477361200,3612,0,sex-off-fail-to-register,all-other-crimes,5/25/2019 4:00:00 PM,,8/29/2019 2:33:00 PM,1331 N CHEROKEE ST,0,0,-104.99231255,39.73715398,6,611,civic-center,1,0,1,3142777.99991071,1693787.00016638
40014,20215001506,20215001506361200,3612,0,sex-off-fail-to-register,all-other-crimes,3/1/2021 8:00:00 AM,,3/31/2021 11:36:00 AM,1331 N CHEROKEE ST,0,0,-104.99231611,39.73715399,6,611,civic-center,1,0,1,3142777.00011042,1693787.00004316
40015,20205003946,20205003946361200,3612,0,sex-off-fail-to-register,all-other-crimes,9/11/2020 8:00:00 AM,,10/22/2020 12:50:00 PM,1331 N CHEROKEE ST,0,0,-104.99231255,39.73715398,6,611,civic-center,1,0,1,3142777.99991071,1693787.00016638
40016,20215004415,20215004415361200,3612,0,sex-off-fail-to-register,all-other-crimes,9/30/2021 4:00:00 PM,,11/17/2021 10:47:00 AM,1331 N CHEROKEE ST,0,0,-104.99231611,39.73715399,6,611,civic-center,1,0,1,3142777.00011042,1693787.00004316
40017,20215003678,20215003678361200,3612,0,sex-off-fail-to-register,all-other-crimes,8/15/2021 4:00:00 PM,,9/17/2021 9:40:00 AM,1331 N CHEROKEE ST,0,0,-104.99231611,39.73715399,6,611,civic-center,1,0,1,3142777.00011042,1693787.00004316
40018,20215004473,20215004473361200,3612,0,sex-off-fail-to-register,all-other-crimes,9/10/2021 4:00:00 PM,,11/24/2021 9:37:00 AM,1331 N CHEROKEE ST,0,0,-104.99231611,39.73715399,6,611,civic-center,1,0,1,3142777.00011042,1693787.00004316
40019,20195004551,20195004551361200,3612,0,sex-off-fail-to-register,all-other-crimes,10/25/2019 4:00:00 PM,,11/13/2019 10:08:00 AM,1331 N CHEROKEE ST,0,0,-104.99231255,39.73715398,6,611,civic-center,1,0,1,3142777.99991071,1693787.00016638
40020,20205004377,20205004377361200,3612,0,sex-off-fail-to-register,all-other-crimes,10/26/2020 8:00:00 AM,,12/2/2020 11:51:00 AM,1331 N CHEROKEE ST,0,0,-104.99231255,39.73715398,6,611,civic-center,1,0,1,3142777.99991071,1693787.00016638
