OBJECTID,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC,VICTIM_COUNT,x,y
170277,2019315216,2019315216230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,5/18/2019 3:22:00 PM,5/20/2019 3:22:00 PM,5/20/2019 3:22:00 PM,1550 N RALEIGH ST,0,0,-105.04151267,39.74176211,1,121,west-colfax,1,0,1,3128932.99998632,1695392.00003596
170278,2022170798,2022170798230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,4/6/2022 9:00:00 PM,4/7/2022 6:00:00 AM,4/7/2022 7:26:00 AM,4401 N TOWER RD,0,0,-104.7734662,39.7768013,5,522,gateway-green-valley-ranch,1,0,1,3204208.00002801,1708647.00026597
170279,2022514584,2022514584230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,10/5/2022 9:30:00 AM,10/5/2022 2:30:00 PM,10/5/2022 2:46:00 PM,1600 BLK N MARION ST,0,0,-104.97248594,39.74226905,6,622,city-park-west,1,0,1,3148343.00016269,1695682.00022841
170280,2021153286,2021153286230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,3/16/2021 9:00:00 PM,3/17/2021 7:30:00 AM,3/17/2021 10:28:00 AM,3800 BLK N PERRY ST,0,0,-105.03909859,39.77036909,1,111,berkeley,1,0,1,3129558.99977341,1705816.00016293
170281,2022497227,2022497227230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,9/22/2022 7:30:00 PM,9/26/2022 9:15:00 AM,9/26/2022 10:21:00 AM,925 N LINCOLN ST,0,0,-104.9863347,39.73091273,6,623,capitol-hill,1,0,1,3144471.9999217,1691523.00012434
170282,20196003853,20196003853230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,5/2/2019 11:00:00 PM,5/3/2019 5:50:00 AM,5/3/2019 8:09:00 AM,565 S GAYLORD ST,0,0,-104.96203001,39.70624472,3,312,washington-park,1,0,1,3151360.99946192,1682576.99976465
170283,2022352010,2022352010230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,7/11/2022 1:40:00 PM,,7/11/2022 1:42:00 PM,2945 W 23RD AVE,0,0,-105.02436492,39.75127499,1,121,jefferson-park,1,0,1,3133737.00005547,1698881.99994883
170284,20196009763,20196009763230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,9/29/2019 12:00:00 PM,9/30/2019 8:30:00 AM,10/1/2019 6:51:00 PM,2100 WELTON ST,0,0,-104.98494152,39.74923405,6,621,five-points,1,0,1,3144825.99995183,1698198.99983388
170285,20206007787,20206007787230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,6/25/2020 12:00:00 AM,6/25/2020 5:50:00 AM,6/25/2020 7:41:00 AM,4400 E 8TH AVE,0,0,-104.93581109,39.72912199,2,222,hale,1,0,1,3158685.99993835,1690955.00001517
170286,2020195981,2020195981230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,3/30/2020 9:00:00 PM,3/31/2020 5:00:00 PM,3/31/2020 6:37:00 PM,201 E MISSISSIPPI AVE,0,0,-104.98476774,39.69689169,3,313,washington-park-west,1,0,1,3144983.00000605,1679132.99993295
