OBJECTID,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC,VICTIM_COUNT,x,y
260292,2022643900,2022643900220200,2202,0,burglary-residence-by-force,burglary,12/16/2022 9:17:00 PM,,12/17/2022 1:17:00 AM,1554 N LOGAN ST,0,0,-104.98197185,39.7410566,6,621,north-capitol-hill,1,0,1,3145678.00010782,1695225.00027572
260293,2022644656,2022644656220200,2202,0,burglary-residence-by-force,burglary,12/11/2022 9:00:00 AM,12/17/2022 7:30:00 AM,12/17/2022 10:41:00 AM,1107 N ELIZABETH ST,0,0,-104.95644834,39.73396573,2,213,congress-park,1,0,1,3152870.99993784,1692683.99978291
260294,2022644266,2022644266220200,2202,0,burglary-residence-by-force,burglary,12/16/2022 11:37:00 PM,,12/16/2022 11:37:00 PM,4301 N COLUMBINE ST,0,0,-104.95747028,39.77652742,2,212,elyria-swansea,1,0,1,3152490.99983894,1708186.00024245
260295,2022642967,2022642967220200,2202,0,burglary-residence-by-force,burglary,12/12/2022 4:00:00 PM,12/14/2022 3:00:00 PM,12/16/2022 5:18:00 PM,4301 E EASTMAN AVE,0,0,-104.93712469,39.65846644,3,314,university-hills,1,0,1,3158475.99988209,1665215.99984136
260296,2022646473,2022646473220200,2202,0,burglary-residence-by-force,burglary,12/18/2022 6:30:00 AM,12/18/2022 8:45:00 AM,12/18/2022 8:54:00 AM,4600 E KENTUCKY AVE,0,0,-104.93348496,39.69973607,3,322,virginia-village,1,0,1,3159407.00008142,1680254.9998427
260297,2022645526,2022645526220200,2202,0,burglary-residence-by-force,burglary,12/13/2022 7:25:00 AM,12/17/2022 4:45:00 PM,12/17/2022 8:29:00 PM,550 PARK AVEW,0,0,-104.98285972,39.7508556,6,621,five-points,1,0,1,3145407.99984342,1698792.99989606
260298,2022642359,2022642359220200,2202,0,burglary-residence-by-force,burglary,12/16/2022 12:10:00 AM,,12/16/2022 12:10:00 AM,2882 N JACKSON ST,0,0,-104.94286838,39.75779978,2,213,skyland,1,0,1,3156637.00002877,1701388.99981182
260299,2022644292,2022644292220300,2203,0,burglary-business-by-force,burglary,12/16/2022 11:30:00 PM,12/16/2022 11:49:00 PM,12/17/2022 12:27:00 AM,5470 E EVANS AVE,0,0,-104.92428535,39.67832175,3,323,goldsmith,1,0,1,3162044.99984829,1672471.00021735
260300,2022642920,2022642920220300,2203,0,burglary-business-by-force,burglary,10/1/2022 1:00:00 AM,10/31/2022 11:00:00 PM,12/16/2022 11:21:00 AM,4501 N WASHINGTON ST,0,0,-104.97952515,39.77845257,1,112,globeville,1,0,1,3146288.00002087,1708851.00022564
260301,2022646617,2022646617220300,2203,0,burglary-business-by-force,burglary,12/16/2022 6:30:00 AM,,12/18/2022 12:05:00 PM,5500 W HAMPDEN AVE,0,0,-105.05625976,39.65236857,4,423,fort-logan,1,0,1,3124945.00004659,1662808.99988786
260302,2022646660,2022646660220300,2203,0,burglary-business-by-force,burglary,12/18/2022 11:20:00 AM,12/18/2022 11:28:00 AM,12/18/2022 12:18:00 PM,815 S JASON ST,0,0,-104.99946622,39.70186652,4,412,athmar-park,1,0,1,3140837.00024002,1680921.99988673
260303,2022644813,2022644813220300,2203,0,burglary-business-by-force,burglary,12/17/2022 1:00:00 AM,12/17/2022 9:00:00 AM,12/17/2022 11:38:00 AM,2475 W ALAMEDA AVE,0,0,-105.0166552,39.71142342,4,411,valverde,1,0,1,3135981.99989353,1684376.99990488
260304,2022642624,2022642624220300,2203,0,burglary-business-by-force,burglary,12/15/2022 8:00:00 PM,12/16/2022 5:17:00 AM,12/16/2022 1:22:00 PM,1340 S FEDERAL BLVD,0,0,-105.02427825,39.69222917,4,422,ruby-hill,1,0,1,3133874.00006519,1677374.00002484
260305,2022644065,2022644065220300,2203,0,burglary-business-by-force,burglary,12/16/2022 9:34:00 PM,,12/16/2022 9:34:00 PM,4616 S KIPLING ST,0,0,-105.10983724,39.63265492,4,423,marston,1,0,1,3109890.00000857,1655559.00000408
260306,2022642245,2022642245220300,2203,0,burglary-business-by-force,burglary,12/15/2022 9:46:00 PM,,12/15/2022 10:35:00 PM,2250 S FEDERAL BLVD,0,0,-105.0243939,39.67621071,4,422,college-view-south-platte,1,0,1,3133872.00004644,1671538.99993666
260307,2022641980,2022641980220300,2203,0,burglary-business-by-force,burglary,12/15/2022 12:01:00 AM,12/15/2022 6:57:00 PM,12/15/2022 11:47:00 PM,2424 DELGANY ST,0,0,-104.99229133,39.75973363,6,612,five-points,1,0,1,3142738.0000226,1702012.00007749
260308,2022646226,2022646226220300,2203,0,burglary-business-by-force,burglary,12/18/2022 2:58:00 AM,,12/18/2022 5:54:00 AM,101 W ALAMEDA AVE,0,0,-104.99038329,39.71149372,3,311,baker,1,0,1,3143373.00004648,1684443.00011513
260309,2022640794,2022640794220300,2203,0,burglary-business-by-force,burglary,12/14/2022 9:00:00 PM,12/15/2022 6:10:00 AM,12/15/2022 6:10:00 AM,W 8TH AVE / N DELAWARE ST,0,0,-104.99285911,39.72893698,1,123,lincoln-park,1,0,1,3142641.00011944,1690792.99994144
260310,2022645068,2022645068220300,2203,0,burglary-business-by-force,burglary,12/17/2022 1:40:00 PM,,12/17/2022 2:45:00 PM,2291 S KALAMATH ST,0,0,-105.00103146,39.67516948,4,422,college-view-south-platte,1,0,1,3140449.99997678,1671194.9999273
260311,2022646264,2022646264220300,2203,0,burglary-business-by-force,burglary,12/18/2022 3:52:00 AM,,12/18/2022 4:05:00 AM,3925 W 6TH AVE,0,0,-105.03908871,39.72587952,1,122,villa-park,1,0,1,3129644.00000004,1689610.00001886
260312,2022642832,2022642832220400,2204,0,burglary-residence-no-force,burglary,12/16/2022 9:00:00 AM,12/16/2022 9:10:00 AM,12/16/2022 4:39:00 PM,940 S JOSEPHINE ST,0,0,-104.95780378,39.69937302,3,312,belcaro,1,0,1,3152565.00004413,1680081.00013883
260313,2022646858,2022646858220400,2204,0,burglary-residence-no-force,burglary,12/18/2022 2:20:00 PM,,12/18/2022 4:06:00 PM,7619 E 28TH AVE,0,0,-104.89943902,39.75611749,5,512,central-park,1,0,1,3168851.00000544,1700853.99996227
260314,2022645270,2022645270220400,2204,0,burglary-residence-no-force,burglary,12/16/2022 12:00:00 AM,12/17/2022 12:00:00 PM,12/17/2022 7:11:00 PM,1332 N ZENOBIA ST,0,0,-105.05160065,39.7373921,1,122,west-colfax,1,0,1,3126104.00014401,1693786.00007555
260315,2022644754,2022644754220400,2204,0,burglary-residence-no-force,burglary,12/13/2022 12:00:00 PM,12/13/2022 11:59:00 PM,12/17/2022 9:28:00 AM,2749 WALNUT ST,0,0,-104.98419027,39.76095299,2,211,five-points,1,0,1,3145012.99992944,1702468.99990642
260316,2022644934,2022644934220400,2204,0,burglary-residence-no-force,burglary,12/14/2022 11:00:00 AM,12/15/2022 8:00:00 PM,12/17/2022 3:57:00 PM,738 N KNOX CT,0,0,-105.03229516,39.72846895,1,122,villa-park,1,0,1,3131549.99983191,1690563.00010544
260317,2022643467,2022643467220400,2204,0,burglary-residence-no-force,burglary,10/22/2022 12:00:00 AM,12/16/2022 7:00:00 PM,12/16/2022 7:00:00 PM,1777 N FRANKLIN ST,0,0,-104.96862391,39.74463182,6,622,city-park-west,1,0,1,3149423.99988612,1696549.00000135
260318,2022646540,2022646540220400,2204,0,burglary-residence-no-force,burglary,12/17/2022 10:00:00 PM,12/18/2022 10:00:00 AM,12/18/2022 10:00:00 AM,455 N PENNSYLVANIA ST,0,0,-104.98146461,39.72356971,3,311,speer,1,0,1,3145856.99988457,1688855.99984034
260319,2022645087,2022645087220400,2204,0,burglary-residence-no-force,burglary,12/17/2022 2:01:00 PM,,12/17/2022 3:56:00 PM,2627 CHAMPA ST,0,0,-104.98147332,39.75654042,2,211,five-points,1,0,1,3145785.99997881,1700865.99981384
260320,20223403572,20223403572220400,2204,0,burglary-residence-no-force,burglary,12/6/2022 1:30:00 PM,,12/6/2022 6:01:00 PM,1561 N WINONA CT,0,0,-105.04783015,39.74145987,1,121,west-colfax,1,0,1,3127157.00010781,1695273.00001632
260321,2022638571,2022638571220401,2204,1,burg-auto-theft-resd-no-force,burglary,12/13/2022 9:17:00 PM,,12/16/2022 1:44:00 PM,7619 E 28TH AVE,0,0,-104.89943902,39.75611749,5,512,central-park,1,0,1,3168851.00000544,1700853.99996227
260322,2022642502,2022642502220401,2204,1,burg-auto-theft-resd-no-force,burglary,12/16/2022 1:04:00 AM,12/16/2022 2:30:00 AM,12/16/2022 3:03:00 AM,1060 N IRVING ST,0,0,-105.02948789,39.73408007,1,122,villa-park,1,0,1,3132328.99991474,1692610.99974858
260323,2022641871,2022641871220500,2205,0,burglary-business-no-force,burglary,12/15/2022 4:00:00 PM,12/15/2022 5:00:00 PM,12/15/2022 5:45:00 PM,2201 S PLATTE RIVER DR,0,0,-104.99881989,39.67641744,4,422,college-view-south-platte,1,0,1,3141069.99984282,1671652.99994067
260324,2022644870,2022644870220500,2205,0,burglary-business-no-force,burglary,12/12/2022 4:00:00 PM,12/17/2022 11:00:00 AM,12/17/2022 4:08:00 PM,10890 E DARTMOUTH AVE,0,0,-104.86046687,39.65981762,3,323,kennedy,1,0,1,3180054.99998165,1665850.99974408
260325,2022643208,2022643208220500,2205,0,burglary-business-no-force,burglary,12/8/2022 8:00:00 AM,12/16/2022 1:00:00 PM,12/16/2022 4:09:00 PM,2500 E 1ST AVE,0,0,-104.95740012,39.71710582,3,311,cherry-creek,1,0,1,3152639.99999812,1686541.00016598
260326,2022642159,2022642159220500,2205,0,burglary-business-no-force,burglary,12/15/2022 9:19:00 PM,12/15/2022 9:25:00 PM,12/15/2022 9:30:00 PM,2997 N ULSTER ST,0,0,-104.8947764,39.75978599,5,512,central-park,1,0,1,3170153.00007124,1702199.000044
260327,2022646856,2022646856220500,2205,0,burglary-business-no-force,burglary,12/18/2022 7:49:00 AM,12/18/2022 7:59:00 AM,12/18/2022 2:43:00 PM,1553 PLATTE ST,0,0,-105.00866232,39.75743945,1,113,highland,1,0,1,3138139.99993594,1701150.99992196
260328,2022644722,2022644722220600,2206,0,burglary-poss-of-tools,burglary,12/17/2022 8:51:00 AM,,12/17/2022 10:22:00 AM,1300 BLK N OGDEN ST,0,0,-104.97498004,39.73734695,6,623,capitol-hill,1,0,1,3147652.00003455,1693885.00001796
260329,2022643782,2022643782230300,2303,0,theft-shoplift,larceny,12/16/2022 6:31:00 PM,,12/16/2022 10:14:00 PM,4701 N PEORIA ST,0,0,-104.84780276,39.78310591,5,511,montbello,1,0,1,3183297.99997644,1710785.00005898
260330,2022646413,2022646413230300,2303,0,theft-shoplift,larceny,12/18/2022 7:52:00 AM,,12/18/2022 11:44:00 AM,200 N QUEBEC ST,0,0,-104.90312889,39.72001105,3,321,lowry-field,1,0,1,3167900.00008881,1687694.99982082
260331,2022641370,2022641370230300,2303,0,theft-shoplift,larceny,12/15/2022 1:10:00 PM,,12/15/2022 4:02:00 PM,710 16TH ST,0,0,-104.9926055,39.74531966,6,611,cbd,1,0,1,3142679.00013157,1696760.99978715
260332,2022645013,2022645013230300,2303,0,theft-shoplift,larceny,12/17/2022 1:00:00 PM,,12/17/2022 1:47:00 PM,3800 N QUEBEC ST,0,0,-104.90196005,39.76954915,5,512,central-park,1,0,1,3168109.99994906,1705741.99989382
260333,2022643041,2022643041230300,2303,0,theft-shoplift,larceny,12/10/2022 1:03:00 PM,12/10/2022 1:16:00 PM,12/16/2022 11:44:00 AM,3000 E 1ST AVE,0,0,-104.95269028,39.717526,3,311,cherry-creek,1,0,1,3153964.00006832,1686701.99998712
260334,2022645178,2022645178230300,2303,0,theft-shoplift,larceny,12/17/2022 2:59:00 PM,,12/17/2022 4:47:00 PM,6220 E 14TH AVE,0,0,-104.91561791,39.73745969,2,222,montclair,1,0,1,3164346.00009726,1694027.99994936
260335,2022642616,2022642616230300,2303,0,theft-shoplift,larceny,12/16/2022 5:37:00 AM,12/16/2022 6:01:00 AM,12/16/2022 6:01:00 AM,1438 ARAPAHOE ST,0,0,-104.99707129,39.7464287,6,611,cbd,1,0,1,3141420.99976215,1697157.9998011
260336,2022647040,2022647040230300,2303,0,theft-shoplift,larceny,12/18/2022 2:48:00 PM,,12/18/2022 5:08:00 PM,19245 E 56TH AVE,0,0,-104.76414815,39.79848593,5,522,dia,1,0,1,3206762.9999283,1716567.00005241
260337,2022641155,2022641155230300,2303,0,theft-shoplift,larceny,12/15/2022 10:55:00 AM,,12/15/2022 2:45:00 PM,710 16TH ST,0,0,-104.9926055,39.74531966,6,611,cbd,1,0,1,3142679.00013157,1696760.99978715
260338,2022646678,2022646678230300,2303,0,theft-shoplift,larceny,12/18/2022 12:02:00 PM,,12/18/2022 12:02:00 PM,8962 E HAMPDEN AVE,0,0,-104.88326418,39.65201907,3,324,hampden-south,1,0,1,3173656.00013605,1662965.99994846
260339,2022646509,2022646509230300,2303,0,theft-shoplift,larceny,12/18/2022 9:29:00 AM,,12/18/2022 9:59:00 AM,1111 S COLORADO BLVD,0,0,-104.94104134,39.69607703,3,312,cory-merrill,1,0,1,3157289.00014449,1678908.99995346
260340,2022646868,2022646868230300,2303,0,theft-shoplift,larceny,12/18/2022 2:40:00 PM,12/18/2022 2:52:00 PM,12/18/2022 4:03:00 PM,7757 E 36TH AVE,0,0,-104.8996236,39.76862309,5,512,central-park,1,0,1,3168768.99998914,1705408.99989921
260341,2022641931,2022641931230300,2303,0,theft-shoplift,larceny,12/15/2022 6:20:00 PM,,12/15/2022 7:33:00 PM,300 S FEDERAL BLVD,0,0,-105.02475021,39.71069321,4,412,athmar-park,1,0,1,3133706.00014724,1684098.99981139
260342,2022645580,2022645580230300,2303,0,theft-shoplift,larceny,12/17/2022 8:04:00 PM,,12/17/2022 9:39:00 PM,7340 E 29TH AVE,0,0,-104.90244334,39.75792544,5,512,central-park,1,0,1,3168002.00009395,1701506.9997528
260343,20226023070,20226023070230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,12/3/2022 11:55:00 AM,12/5/2022 11:55:00 AM,12/18/2022 12:13:00 PM,4205 N COLORADO BLVD,0,0,-104.94123335,39.77550987,2,212,elyria-swansea,1,0,1,3157056.99998701,1707843.00024887
260344,2022642805,2022642805230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,12/11/2022 12:00:00 PM,,12/16/2022 8:49:00 AM,2800 BLK W DAKOTA AVE,0,0,-105.02294244,39.70943404,4,412,athmar-park,1,0,1,3134216.99974075,1683642.99979189
260345,20226022979,20226022979230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,12/11/2022 5:00:00 AM,12/13/2022 3:30:00 PM,12/16/2022 8:41:00 AM,8500 PENA BLVD,0,0,-104.67404481,39.85192595,7,759,dia,1,0,1,3231903.00009237,1736250.99988657
260346,20226023031,20226023031230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,12/16/2022 10:30:00 AM,12/16/2022 11:30:00 AM,12/17/2022 12:07:00 PM,3000 E 1ST AVE,0,0,-104.95269028,39.717526,3,311,cherry-creek,1,0,1,3153964.00006832,1686701.99998712
260347,2022642743,2022642743230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,12/16/2022 8:00:00 AM,,12/16/2022 8:07:00 AM,4700 BLK N CRYSTAL ST,0,0,-104.82924864,39.78031132,5,521,montbello,1,0,1,3188519.99981532,1709804.9997106
