OBJECTID,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC,VICTIM_COUNT,x,y
60277,2019749539,2019749539531200,5312,0,disturbing-the-peace,public-disorder,11/24/2019 10:40:00 AM,,11/25/2019 5:01:00 PM,4319 N ARGONNE ST,0,0,-104.76928218,39.77508981,5,523,gateway-green-valley-ranch,1,0,1,3205388.9999995,1708033.00023444
60278,2019146610,2019146610531200,5312,0,disturbing-the-peace,public-disorder,3/7/2019 10:45:00 AM,,3/7/2019 2:34:00 PM,3340 N DECATUR ST,0,0,-105.02172423,39.76404614,1,113,highland,1,0,1,3134455.00008964,1703538.00003013
60279,2020230372,2020230372531200,5312,0,disturbing-the-peace,public-disorder,4/21/2020 1:30:00 PM,,4/21/2020 2:07:00 PM,3025 W COLORADO AVE,0,0,-105.02580794,39.6851442,4,421,mar-lee,1,0,1,3133457.0000038,1674790.99977974
60280,2022151179,2022151179531200,5312,0,disturbing-the-peace,public-disorder,3/27/2022 7:00:00 PM,,3/27/2022 8:04:00 PM,321 E COLFAX AVE,0,0,-104.9828391,39.74014899,6,621,north-capitol-hill,1,0,1,3145435.99991142,1694892.99996751
60281,2022296977,2022296977531200,5312,0,disturbing-the-peace,public-disorder,6/12/2022 9:03:00 AM,,6/12/2022 10:05:00 AM,777 N BANNOCK ST,0,0,-104.9904797,39.72807567,1,123,lincoln-park,1,0,1,3143312.00023174,1690483.00020241
60282,2022516212,2022516212531200,5312,0,disturbing-the-peace,public-disorder,10/5/2022 8:00:00 PM,10/6/2022 10:47:00 AM,10/6/2022 5:15:00 PM,9029 E MISSISSIPPI AVE,0,0,-104.89035915,39.69958905,3,321,windsor,1,0,1,3171542.00024104,1680280.0000153
60283,2019132088,2019132088531200,5312,0,disturbing-the-peace,public-disorder,2/28/2019 2:16:00 PM,,2/28/2019 3:12:00 PM,1595 W 47TH AVE,0,0,-105.0059402,39.78233556,1,112,sunnyside,1,0,1,3138856.00009202,1710224.00004856
60284,2019178090,2019178090531200,5312,0,disturbing-the-peace,public-disorder,3/21/2019 7:50:00 AM,,3/21/2019 1:31:00 PM,951 N ELATI ST,0,0,-104.99451988,39.73134899,1,123,lincoln-park,1,0,1,3142168.99994558,1691668.99969336
60285,202028997,202028997531200,5312,0,disturbing-the-peace,public-disorder,1/13/2020 11:38:00 PM,,1/14/2020 1:42:00 AM,5175 N BLACKHAWK WAY,0,0,-104.82884476,39.78979112,5,521,montbello,1,0,1,3188607.99993741,1713259.00030249
60286,20209732,20209732531200,5312,0,disturbing-the-peace,public-disorder,1/5/2020 11:12:00 AM,,1/5/2020 12:57:00 PM,1090 N OGDEN ST,0,0,-104.97500874,39.73351193,6,623,capitol-hill,1,0,1,3147652.00032211,1692488.00026705
60287,2022452808,2022452808531200,5312,0,disturbing-the-peace,public-disorder,9/2/2022 5:17:00 PM,,9/2/2022 6:01:00 PM,400 BLK W WESLEY AVE,0,0,-104.99335609,39.67342082,3,313,overland,1,0,1,3142613.99995191,1670569.99996278
60288,2020702567,2020702567531200,5312,0,disturbing-the-peace,public-disorder,11/25/2020 3:07:00 AM,12/1/2020 7:00:00 PM,12/1/2020 7:30:00 PM,4715 N WALDEN CT,0,0,-104.77669879,39.78212232,5,522,gateway-green-valley-ranch,1,0,1,3203283.9999571,1710577.99983025
