OBJECTID,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC,VICTIM_COUNT,x,y
340392,202440445,202440445120500,1205,0,robbery-street,robbery,1/22/2024 12:00:00 PM,,1/22/2024 2:02:00 PM,1820 N LOWELL BLVD,0,0,-105.03461523,39.74585566,1,121,west-colfax,1,0,1,3130864.99977042,1696893.00004664
340393,202439949,202439949121000,1210,0,robbery-purse-snatch-w-force,robbery,1/22/2024 9:30:00 AM,,1/22/2024 11:08:00 AM,3350 N COLORADO BLVD,0,0,-104.94018808,39.76383761,2,221,northeast-park-hill,1,0,1,3157377.00002826,1703592.99998418
340394,202439371,202439371121200,1212,0,robbery-car-jacking,robbery,1/22/2024 12:58:00 AM,,1/22/2024 1:39:00 AM,10050 E HARVARD AVE,0,0,-104.87137642,39.67194234,3,323,hampden,1,0,1,3176952.99999776,1670245.99974939
340395,202439542,202439542121200,1212,0,robbery-car-jacking,robbery,1/22/2024 5:30:00 AM,,1/22/2024 6:16:00 AM,5100 BLK N ELKHART ST,0,0,-104.81493602,39.7867187,5,521,montbello,1,0,1,3192524.99984209,1712169.00015595
340396,202439602,202439602131300,1313,0,assault-simple,other-crimes-against-persons,1/22/2024 6:10:00 AM,,1/22/2024 6:40:00 AM,2350 CLEVELAND PL,0,0,-104.97898773,39.7487988,6,621,five-points,1,0,1,3146501.00010817,1698050.00012921
340397,202440858,202440858131300,1313,0,assault-simple,other-crimes-against-persons,1/22/2024 6:16:00 PM,,1/22/2024 7:32:00 PM,3300 BLK N FOREST ST,0,0,-104.92662258,39.76451079,2,221,northeast-park-hill,1,0,1,3161189.00018691,1703862.00006296
340398,202439083,202439083131300,1313,0,assault-simple,other-crimes-against-persons,1/21/2024 9:36:00 PM,,1/21/2024 11:07:00 PM,2175 CALIFORNIA ST,0,0,-104.98552469,39.75069982,6,621,five-points,1,0,1,3144658.99981638,1698732.00019535
340399,202440488,202440488131300,1313,0,assault-simple,other-crimes-against-persons,1/22/2024 2:31:00 PM,,1/22/2024 3:22:00 PM,1701 S HOLLY ST,0,0,-104.92239456,39.6857441,3,322,virginia-village,1,0,1,3162559.99990765,1675178.0000214
340400,202440982,202440982131300,1313,0,assault-simple,other-crimes-against-persons,1/22/2024 2:40:00 PM,,1/22/2024 9:49:00 PM,2844 N DOWNING ST,0,0,-104.97274738,39.7576327,2,211,whittier,1,0,1,3148236.99992358,1701277.99990106
340401,202438929,202438929131300,1313,0,assault-simple,other-crimes-against-persons,1/21/2024 7:31:00 PM,,1/21/2024 10:30:00 PM,8000 E 12TH AVE,0,0,-104.89621435,39.73448192,2,223,east-colfax,1,0,1,3169809.99989797,1692978.99981865
340402,202440699,202440699131300,1313,0,assault-simple,other-crimes-against-persons,1/19/2024 12:50:00 PM,,1/22/2024 5:17:00 PM,3111 W DARTMOUTH AVE,0,0,-105.02741025,39.65983874,4,423,harvey-park-south,1,0,1,3133054.00002536,1665570.999954
340403,202439944,202439944131300,1313,0,assault-simple,other-crimes-against-persons,1/21/2024 8:35:00 PM,,1/22/2024 11:44:00 AM,2844 N DOWNING ST,0,0,-104.97274738,39.7576327,2,211,whittier,1,0,1,3148236.99992358,1701277.99990106
340404,202439802,202439802131300,1313,0,assault-simple,other-crimes-against-persons,1/22/2024 8:05:00 AM,,1/22/2024 8:56:00 AM,4040 N QUEBEC ST,0,0,-104.90177867,39.77371278,5,512,central-park,1,0,1,3168150.99975615,1707258.99998193
340405,202438163,202438163131300,1313,0,assault-simple,other-crimes-against-persons,1/21/2024 8:18:00 AM,,1/21/2024 12:19:00 PM,1001 PARK AVEW,0,0,-104.98624704,39.7540467,6,621,five-points,1,0,1,3144448.99975927,1699950.00022828
340406,202434606,202434606131300,1313,0,assault-simple,other-crimes-against-persons,1/18/2024 4:15:00 PM,,1/19/2024 9:31:00 AM,2323 CURTIS ST,0,0,-104.98607785,39.75432323,6,621,five-points,1,0,1,3144495.99988091,1700051.00026092
340407,202438769,202438769131300,1313,0,assault-simple,other-crimes-against-persons,1/21/2024 5:44:00 PM,,1/21/2024 6:53:00 PM,2301 LAWRENCE ST,0,0,-104.98793915,39.7556271,6,612,five-points,1,0,1,3143970.00001764,1700522.99971059
340408,202439525,202439525131302,1313,2,assault-dv,other-crimes-against-persons,1/22/2024 5:00:00 AM,,1/22/2024 5:01:00 AM,5100 E ASBURY AVE,0,0,-104.92834806,39.68028253,3,322,virginia-village,1,0,1,3160897.0000649,1673178.00010834
340409,202440732,202440732131302,1313,2,assault-dv,other-crimes-against-persons,1/22/2024 4:54:00 PM,,1/22/2024 6:54:00 PM,N PEORIA ST / I70 HWYEB,0,0,-104.84703712,39.77400663,5,521,central-park,1,0,1,3183537.00008778,1707472.00003188
